STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,SECTOR,Secteur institutionnel,STANDARD_REVENUE,Catégorie de recettes,CTRY_SPECIFIC_REVENUE,Catégorie de recettes spécifique au pays,UNIT_MEASURE,Unité de mesure,FREQ,Fréquence d'observation,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,REVENUE_CODE,Code recette,DECIMALS,Décimales,CURRENCY,Monnaie
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,MEX,Mexique,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2022,,,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,MEX,Mexique,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2022,,,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,MEX,Mexique,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2023,,,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,MEX,Mexique,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2023,,,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,MEX,Mexique,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2023,,,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2100,Cotisations de sécurité sociale (CSS) à la charge des salariés,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2023,,,,A,Normal value,0,Units,2100,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2023,,,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2200,Cotisations de sécurité sociale (CSS) à la charge des employeurs,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2023,,,,A,Normal value,0,Units,2200,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2300,Cotisations de sécurité sociale (CSS) à la charge des indépendants ou des sans emploi,_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2023,,,,A,Normal value,0,Units,2300,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2000,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2001,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2002,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2003,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2004,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2005,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2006,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2007,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2008,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2009,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2010,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2011,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2012,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2013,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2014,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2015,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2016,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2017,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2018,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2019,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2020,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2021,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,JPN,Japon,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2022,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,NLD,Pays-Bas,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2000,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,NLD,Pays-Bas,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2001,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,NLD,Pays-Bas,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2002,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,NLD,Pays-Bas,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2003,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LUX,Luxembourg,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2000,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LUX,Luxembourg,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2001,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LUX,Luxembourg,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2002,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LUX,Luxembourg,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2003,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LUX,Luxembourg,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2004,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LUX,Luxembourg,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2005,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_OECD@DF_RSOECD(1.1),Tableaux comparatifs des Statistiques des recettes publiques pour les pays membres de l'OCDE,I,LUX,Luxembourg,TAX_REV,Tax revenue,S13,Administrations publiques,T_2400,"Cotisations de sécurité sociale (CSS) non ventilables entre les rubriques des CSS à la charge des salariés, des employeurs et des indépendants ou des sans emploi",_T,Total,PT_B1GQ,Pourcentage du PIB,A,Annuelle,2006,,0,,A,Normal value,0,Units,2400,,1,One,_Z,N'est pas applicable
