STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,FREQ,Fréquence d’observation,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,FINANCING_SCHEME,Régime de financement,FINANCING_SCHEME_REV,Revenus des régimes de financement,FUNCTION,Fonction de santé,MODE_PROVISION,Mode de prestation,PROVIDER,Fournisseur de soins de santé,FACTOR_PROVISION,Facteur de prestation,ASSET_TYPE,Type d’actif,PRICE_BASE,Type de prix,TIME_PERIOD,Période de référence,OBS_VALUE,Valeur d’observation,BASE_PER,Période de base,CURRENCY,Devise,OBS_STATUS,Statut d’observation,OBS_STATUS2,Statut d’observation 2,OBS_STATUS3,Statut d’observation 3,UNIT_MULT,Multiplicateur d’unité,DECIMALS,Décimales
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,FRA,France,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2019,,11.171,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,FRA,France,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2020,,12.129,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,FIN,Finlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2011,,9.239,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,FIN,Finlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2012,,9.617,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,FIN,Finlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2013,,9.845,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,FIN,Finlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2010,,9.142,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,JPN,Japon,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2002,,7.352,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,JPN,Japon,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2001,,7.239,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,JPN,Japon,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2000,,7.035,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,DEU,Allemagne,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2017,,11.051,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,DEU,Allemagne,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2016,,10.971,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,DEU,Allemagne,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2018,,11.184,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,DEU,Allemagne,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2015,,10.923,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HUN,Hongrie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2005,,7.992,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HUN,Hongrie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2009,,7.237,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HUN,Hongrie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2007,,7.207,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HUN,Hongrie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2006,,7.786,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,HUN,Hongrie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2008,,7.093,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2000,,5.899,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2001,,6.392,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2002,,6.673,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2003,,7.008,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2004,,7.22,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2005,,7.642,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2006,,7.516,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2007,,7.808,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2008,,9.126,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2009,,10.523,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2010,,10.521,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2012,,10.475,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2013,,10.033,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,IRL,Irlande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2014,,9.231,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,CZE,Tchéquie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2017,,7.242,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,CZE,Tchéquie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2016,,7.323,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,CZE,Tchéquie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2015,,7.293,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,EST,Estonie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2000,,5.164,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,EST,Estonie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2001,,4.784,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,EST,Estonie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2002,,4.702,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,EST,Estonie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2003,,5.137,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,EST,Estonie,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2004,,5.336,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,DNK,Danemark,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2022,,9.474,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,ISL,Islande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2022,,9.081,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NLD,Pays-Bas,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2022,,10.031,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,CAN,Canada,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2023,,11.187,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,ISL,Islande,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2023,,8.705,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,DNK,Danemark,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2023,,9.513,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NLD,Pays-Bas,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2023,,9.832,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2000,,7.703,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2002,,8.983,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2003,,9.194,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2004,,8.796,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2005,,8.299,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2006,,7.882,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2007,,8.017,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2008,,7.915,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2009,,9.033,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2010,,8.858,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2011,,8.735,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2012,,8.722,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2013,,8.874,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2014,,9.283,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2015,,10.07,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2016,,10.53,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2017,,10.23,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2018,,9.96,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2019,,10.438,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2020,,11.424,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Dépenses de santé et financement,I,NOR,Norvège,A,Annuelle,EXP_HEALTH,Dépenses,PT_B1GQ,Pourcentage du PIB,_T,Total,_Z,Non applicable,_T,Total,_T,Total,_T,Total,_Z,Non applicable,_Z,Non applicable,_Z,N'est pas applicable,2021,,9.814,,,,,,,,,,,,0,Units,1,One
