STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,FREQ,Fréquence d'observation,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,EXPEND_SOURCE,Source des dépenses,SPENDING_TYPE,Type de dépenses,PROGRAMME_TYPE,Type de programme,PRICE_BASE,Type de prix,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales,CURRENCY,Monnaie,BASE_PER,Période de base
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,TUR,Türkiye,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2021,,11.037,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,TUR,Türkiye,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2022,,8.435,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,TUR,Türkiye,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2023,,10.037,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,TUR,Türkiye,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2024,,10.355,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2000,,20.063,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2001,,21.575,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2002,,21.725,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2003,,21.841,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2004,,21.116,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2005,,20.84,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2006,,20.56,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2007,,19.498,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2008,,20.146,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2009,,21.255,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2010,,20.802,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2011,,19.595,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2012,,19.871,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2013,,20.742,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2014,,20.325,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2015,,20.15,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2016,,21.189,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2017,,20.743,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2018,,20.288,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2019,,20.962,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2020,,23.47,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2021,,22.155,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2022,,20.72,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2023,,21.86,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,POL,Pologne,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2024,,23.067,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2003,,9.624,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2004,,9.561,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2005,,14.401,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2006,,13.653,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2007,,13.833,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2008,,14.547,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2009,,16.634,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2010,,17.391,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2011,,15.4,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2012,,14.697,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2013,,15.408,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2014,,15.076,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2015,,14.865,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2016,,15.172,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2017,,15.241,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2018,,15.281,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2019,,15.589,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2020,,17.621,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,ROU,Roumanie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2021,,17.566,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2006,,19.404,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2007,,19.52,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2008,,19.169,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2009,,22.415,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2010,,22.001,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2011,,21.446,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2012,,21.332,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2013,,21.782,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2014,,22.687,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2015,,24.531,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2016,,25.819,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2017,,24.952,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2018,,24.082,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2019,,25.055,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2020,,27.989,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2021,,23.358,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2022,,18.545,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2023,,22.318,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,NOR,Norvège,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2024,,24.055,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2000,,4.245,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2001,,4.489,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2002,,4.361,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,KOR,Corée,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2003,,4.626,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Agrégats de dépenses sociales,I,AUS,Australie,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,_T,Total,_T,Total,_Z,N'est pas applicable,2005,,16.641,,A,Normal value,0,Units,1,One,_Z,N'est pas applicable,,
