STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,STATISTICAL_OPERATION,Opération statistique,OWNERSHIP_TYPE,Type d'hôpital,HEALTH_FUNCTION,Fonction de soins de santé,CARE_TYPE,Type de soins,MEDICAL_TECH,Technologie médicale,HEALTH_CARE_PROVIDER,Fournisseur de soins de santé,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,OBS_STATUS2,Statut d'observation 2,OBS_STATUS3,Statut d'observation 3,UNIT_MULT,Multiplicateur d'unité,REF_YEAR_PRICE,Prix ​​année de référence
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2005,,5.16,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2006,,5.03,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2007,,4.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2008,,4.64,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2009,,4.52,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2010,,4.3,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2011,,4.19,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2012,,3.97,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2013,,3.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2014,,3.84,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2015,,3.76,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2016,,3.68,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2017,,3.6,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2018,,3.52,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2019,,3.48,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2020,,3.4,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2021,,3.4,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2022,,3.35,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,NOR,Norvège,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2023,,3.3,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2003,,6.68,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2004,,6.67,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2005,,6.52,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2006,,6.47,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2007,,6.42,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2009,,6.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2010,,6.61,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2011,,6.63,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2013,,6.61,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2014,,6.63,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2015,,6.63,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2016,,6.64,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2017,,6.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2018,,6.54,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2020,,6.25,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2021,,6.4,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2022,,6.29,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,POL,Pologne,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2023,,6.27,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2000,,3.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2001,,3.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2002,,3.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2003,,3.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2004,,3.59,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2005,,3.56,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2006,,3.48,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2007,,3.44,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2008,,3.39,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2009,,3.37,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2010,,3.37,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2011,,3.37,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2012,,3.4,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2013,,3.39,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2014,,3.31,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2015,,3.36,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2016,,3.38,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2017,,3.38,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2018,,3.43,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2019,,3.49,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2020,,3.47,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2021,,3.49,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,PRT,Portugal,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2022,,3.43,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,SVK,République slovaque,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2000,,7.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,SVK,République slovaque,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2001,,7.67,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,SVK,République slovaque,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2002,,7.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,SVK,République slovaque,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2003,,7.25,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,SVK,République slovaque,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2004,,6.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,SVK,République slovaque,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2005,,6.79,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,SVK,République slovaque,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2006,,6.73,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,SVK,République slovaque,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2007,,6.78,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Lits en hôpitaux par fonction de soins de santé,I,SVK,République slovaque,HB,Lits d'hôpitaux,10P3HB,Pour 1 000 habitants,_Z,Not applicable​​,_Z,Sans objet,_T,Total,_T,Total,_Z,Sans objet,_Z,Non applicable,2008,,6.59,,,,,,,,,,,,,
